instruction,response,output,prompt,history,summary,his_len,type
"yes, thank you. He is parking temporarily and will move it soon. Thank you for your patience","You're welcome. We'll be here if you need us.
",Thank you!,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: He has test in [ACRONYM] and will move the car.
Dispatcher: Thank you for the follow up information. Vehicles must be parked in parking spots to avoid parking violations/tows. In a walkway or fire lane, vehicles can be towed at any time. This is to ensure campus safety. 
 User: yes, thank you. He is parking temporarily and will move it soon. Thank you for your patience
Dispatcher:","[['He has test in [ACRONYM] and will move the car.', 'Thank you for the follow up information. Vehicles must be parked in parking spots to avoid parking violations/tows. In a walkway or fire lane, vehicles can be towed at any time. This is to ensure campus safety.']]",,6,EmergencyMessage
Do you know if there is a custodian here to assist with a clean up in [FAC]?,"I will check
",We will see if there is an on-call custodian for the [PERSON] campus.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: *dock
Dispatcher: We will send somone out 
 User: Do you know if there is a custodian here to assist with a clean up in [FAC]?
Dispatcher:","[['*dock', 'We will send somone out']]",,12,EmergencyMessage
Blue color,"Green color
",Can you provide the license plate number? We will contact [ORG].,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Blue color
Dispatcher:",[],,3,EmergencyMessage
Okay thank you!,"You're welcome. 
",If we can help just let us know.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I already applied for a new license just now but there was a section on my application that said I needed to report it stolen
Dispatcher: you can do that at you local police dept. 
 User: Okay thank you!
Dispatcher:","[['I already applied for a new license just now but there was a section on my application that said I needed to report it stolen', 'you can do that at you local police dept.']]",,5,EmergencyMessage
Can y'all come close the gym,"Yes, we will. Thank you for using LiveSafe.
","Yes Sir, we will take care of it. Thank you for using Live Safe. Have a good night.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: ����
Dispatcher: [PERSON] will pick you up. Thank you for using LiveSafe 
 User: Can y'all come close the gym
Dispatcher:","[['����', '[PERSON] will pick you up. Thank you for using LiveSafe']]",,7,EmergencyMessage
I need a ride to the water tower to talk with mrs. T,"Ok, we have a car coming to pick you up.
",hello may i help you,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I need a ride to the water tower to talk with mrs. T
Dispatcher:",[],,31,EmergencyMessage
Just right now,"Hello, what's your emergency?
",Officers are on the way...Thank you,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Just right now
Dispatcher:",[],,6,EmergencyMessage
I forgot to add as well that I'm not entirely sure whether someone is in my room. Again this may be a false alarm but I would just like to remain safe,"Okay, I understand. I'm going to need you to give me a little more information.
",What room are you in? Officers are at the building now .,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I forgot to add as well that I'm not entirely sure whether someone is in my room. Again this may be a false alarm but I would just like to remain safe
Dispatcher:",[],,3,EmergencyMessage
Or i have to go get it,"Yes, you do.
",They should deliver it at your [GPE],"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Or i have to go get it
Dispatcher:",[],,9,EmergencyMessage
Ok,"Hello, how can I help you?
",OK,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Ok
Dispatcher:",[],,2,EmergencyMessage
[ORG] complete sector # wand tour,"[ORG] complete sector # wand tour
",c opy,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: [ORG] complete sector # wand tour
Dispatcher:",[],,3,EmergencyMessage
Parking garage by the university towers,"Hello, what is your emergency?
",what level are you on?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Parking garage by the university towers
Dispatcher:",[],,3,EmergencyMessage
Thank you.,"No problem.
",the officer is out front,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: My residence is ### Whitney Ave, [PERSON], [GPE].
Dispatcher: It's not a waist of time this is what they do. An officer will be there shortly. 
 User: Thank you.
Dispatcher:","[['My residence is ### Whitney Ave, [PERSON], [GPE].', ""It's not a waist of time this is what they do. An officer will be there shortly.""]]",,7,EmergencyMessage
Sitting in the common room of st. [PERSON]'s,"Ok. 
",Ok a man is on his way to see you. THanks,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I can put a sign on it for tonight so students don't use it but I just wanted to make the right person aware as soon as possible
Dispatcher: Where are you? 
 User: Sitting in the common room of st. [PERSON]'s
Dispatcher:","[[""I can put a sign on it for tonight so students don't use it but I just wanted to make the right person aware as soon as possible"", 'Where are you?']]",,5,EmergencyMessage
